seed,generated_text
0,"Question:Write a Python code to Display High Scores. The following code is a simple example of a highscore system. To create highscores, let's consider several case such as following. 1) 1) 2) 3) 4) 5) 6) 7) 8) 9) 10) 11) 12) 13) 14) 15) 16) 17) 18) 19) 20) 21) 22) 23) 24) 25) 26) 27) 28) 29) 30) 31) 32) 33) 34) 35) 36) 37) 38) 39) 40) 41) 42) 43) 44) 45) 46) 47) 48) 49) 50) 51) 52) 53) 54) 55) 56) 57) 58) 59) 60) 61) 62) 63) 64) 65) 66) 67) 68) 69) 70) 71) 72"
1,"Question:
Let w = 0.7 + -0.3. Let s = 0.7 + w. Let j = -1.8 + s. What is j rounded to 1 decimal place?
Answer:
0.1<|end_of_text|>"
2,"Question:
Let l = -3 + 5. Let c = -0.8 + l. Let f = -0.7 + c. What is the biggest value in f, -0.3, -1/5?
Answer:
-1/5<|end_of_text|>"
3,"Question:
Let g = 0.4 - -0.2. Let k = -0.6 + g. Let m = -0.6 + k. What is m rounded to 1 decimal place?
Answer:
-1<|end_of_text|>"
4,"Question:
Let v = -0.02 - -0.02. Let t = 0.7 + v. Let l = t + -0.9. Which is the nearest to 1?  (a) l  (b) 2/11  (c) -1/4
Answer:
b<|end_of_text|>"
5,"Question:Develop a TypeScript program to check whether the input is a positive integer. If so, return ""yes"". Otherwise, return ""no"".
<|end_of_text|>"
6,"def count_fruit(fruit_list, fruit_set):
    """"""
    Given a list of fruits and a set of fruits, return the count of the number of fruits.
    """"""
    for fruit in fruit_list:
        if fruit in fruit_set:
            print(""This is a message"")
            print(fruit)
            print(fruit_set)
        else:
            print(""This is a message"")
            print(fruit_set)
            print(fruit_list)
<|end_of_text|>"
7,"# 2.5.3.6. 클러스터의 정보

## 2.5.3.6. 클러스터의 정보

### 2.5.3.6. 클러스터의 정보
```
   | 0x0000 | 0x8000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 | 0x0000 |"
8,"Question:Develop a Python program to check whether a given number is a power of 10. If yes, print ""yes"" and if no, print ""no"" without a comment.

Solution:1. For the purpose of this exercise, let's define the following notation -
 * 1: 0x1
 * 2: 0x2
 * 3: 0x3
 * 4: 0x4
 * 5: 0x5
 * 6: 0x6
 * 7: 0x7
 * 8: 0x8
 * 9: 0x9
 * 10: 0xA
 * 11: 0xB
 * 12: 0xC
 * 13: 0xD
 * 14: 0xE
 * 15: 0xF
 * 20: 0x20
 * 30: 0x30
 * 40: 0x40
 * 50: 0x50
 * 60: 0x60
 * 70: 0x70
 * 80: 0x80
 * 90: 0x90"
9,"Question:
Let x = -0.1 + 0.1. Let p = 0.7 + x. Let l = p - 0.6. Which is the nearest to l?  (a) -2/13  (b) -3  (c) 0.1
Answer:
c<|end_of_text|>"
10,"Question:Build a CSE Bibliography Database. In this exercise, we'll use the following terminology. Organisational Structure: 2. Studiesplan: 10.2, 10.3, 10.8, 10.18, 10.27, 10.30, 10.31, 10.31, 10.36, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39, 10.39"
11,"Question:Design a C++module to calculate the average of 5 numbers. 
•	Accept from the user the 5 numbers. 
•	Store them in an array.
•	Display the average, the minimum and the maximum.
•	Provide a menu to decide on the three types of output.
•	For the first two types of output, rounded whole numbers, 
	rounding to 2 decimal points for the minimum and the maximum.
•	For the third type of output, show all the data, 
	rounding to 2 decimal points.
•	Let the user input the number of rows, 
	NewArray. Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer know in the reply.
•	Let the programmer"
12,"Question:
Let r = 0.5 + -0.3. Let f = 1.7 - r. Let t = -0.7 + f. What is the nearest to 0 in t, 0.1, 2/11?
Answer:
0.1<|end_of_text|>"
13,"Question:
Let h = -0.1 + 0.1. Let w = 0.6 + h. Let x = 0.6 - w. What is the closest to -1 in -2, x, 3?
Answer:
-2<|end_of_text|>"
14,"Question:Design a JavaME application that determines whether a given number is a multiple of 10. If so, it displays ""This number is a multiple of 10"" on the screen. If it is not, it displays ""This number is not a multiple of 10"". If it is, please consider solution to the following situation: Consider a JavaME application that determines whether a given number is a multiple of 10. If so, it displays ""This number is a multiple of 10"" on the screen. If it is not, it displays ""This number is not a multiple of 10"". If it is, please consider solution to the following situation. Suppose you develop a JavaME application that determines whether a given number is a multiple of 10. If so, it displays ""This number is a multiple of 10"" on the screen. If it is not, it displays ""This number is not a multiple of 10"". If it is, please consider solution to the following situation. Suppose you develop a JavaME application that determines whether a given number is a multiple of 10. If so, it displays ""This number is a multiple of 10"" on the screen. If it is not, it displays ""This number is not"
15,"Question:
Let r = -0.01 - 0.01. Let f = -0.06 - -0.06. Let s = f - -0.1. Which is the closest to r?  (a) s  (b) 2  (c) -2/15
Answer:
a<|end_of_text|>"
