seed,generated_text
0,"Question: Gelişi Nasıl başlar:? Nasıl işe kişi işe
A. D: H. A. G. A. A. O. A. M. A. A. D. B. D. M. A. A. B. A. A. A. B. A. D. T. A. E. A. A. B. B. A. B. A. B. D. B. D. A. A. D. A. C. B. D. D. A. A. D. M. D. B. A. B. B. B.<|end_of_text|>"
1,"Question: Tum. O kişi ilgili kişi. Bugün kişi. Hiler, C. C. A. A. O. A. O. A. T. T. B. O. A. C. A. A. D. A. D. T. A. A. A. T. D. C. E. A. C. S. B. G. C. A. A. A. B. A. B. D. O. A. E. O. D. B. C. A. A. C. C. A. C. A. A. C. B. O. A. B. S. D. O. S. C. A. B. A. O. D. A. S. B. C. S. E. B. O. O. D. E. C. B. A. B. B. S. M. B. S. C. C. S. E. B. B. S. B. D. A. E. T. D. A. A. A. B. B. A. S. D. B. C. A. B. A. B. B. S. B."
2,Question: A 5.3-lık bir kişi. Döyle bir kişi. D. Bul. C. A. C. M. A. A. B. A. D. B. A. A. C. D. A. B. A. E. S. M. A. E. M. A. M. A. B. E. M. A. A. B. B. D. A. M. C. A. M. A. B. D. A. B. S. A. A. E. O. D. A. B. B. D. A. B. A. S. D. A. A. C. A. D. A. D. A. D. M. A. M. O. A. B. B. C. A. C. A. C. A. S. B. M. A. A. E. C. A. C. A. B. B. C. D. B. A. B. D. B. B. D. A. B. B. A. A. D. B. C. A. O. B. M. O. A. S. A
3,"Question: A 1. b. 1. T. B. S. M. A.
- C. 1. B. S. T. M. C. E. A. A. D. S. A. A. B. A. B. S. A. S. B. A. B. C. C. O. A. C. G. A. O. E. A. T. O. F. D. C. S. M. A. M. A. C. A. O. B. O. S. B. C. A. S. C. D. B. B. O. A. S. B. S. B. S. O. O. E. A. G. T. C. M. C. O. B. S. B. B. T. S. M. B. C. A. B. C. A. M. C. C. A. B. B. E. O. A. T. S. A. A. E. A. T. B. B. S. B. B. D. A. C. S. A. A. S. E."
4,"Question:
Let r = 1.1.1 B S S M I A B G M A D D
. Bul iş ilgili bir b. adlı olmak ilgili b. b. A b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b. b"
5,Question: Tanıdırmiş diye ilgili yazınız. İçiniz ilgili b. diye diye ilgili işiniz. 7. kişi b.<|end_of_text|>
6,"def setarim(a,b)ır:
    S. A: A b. B
<|end_of_text|>"
7,"# O. O Dalık E. Sıkları
 adlı iş kişi, ilgili kişinin bır kişi. Kişisel ve ilgili. B. O O. O. S. ıkler. G. S. S. S. B. S. E. E. A. S. O. B. T. A. D. O. A. B. B. D. B. M. A. B. M. B. M. A. C. M. A. B. A. T. S. B. S. A. B. S. A. D. B. A. D. S. T. A. D. B. T. B. S. M. B. G. G. A. D. A. A. G. A. E. A. D. E. A. A. C. M. D. B. B. B. O. B. T. B. T. A. B. A. B. B. A. A. D. S. A. S. B. A. B. B. S. S. B. A. S. S. S. D. A. A. G. A. A. S"
8,"Question: Falcmış, B. A B C, 5. S B A, 5. S B A, 5. N O, M E. A A, E S B B., F G G. S, C O S B T, C S M B O, E S S B A, M A D S A A O B B M, S B D B, A A B E S, S O C A C, B S G A, B M S E, S M S B S, E S B, F O A A E, A S T O S M A, M E B B B, B M E A B B, O A B S B, C C O E T, A G H B S, F A S O F, A B E D B S, M A S B S B, G M C A B M, C M S B B, C O E A B, E S S B B, C S M A A S, S B B B, D B M B B, S B M S S, F O E M B B, M i D B B, T M T B B, M B B S B, A"
9,"Question:
Let r = 0.2 G. Bul, T. A e göre verilen bir b kişi. Bul: B. A e B. D.  S. D.<|end_of_text|>"
