seed,generated_text
0,Question: A 28 y. O. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 
1,# 2. Reg. H. K. M. F. (E. 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2. - 2.
2,"Question: A 4.2-kg, 3.5-kg, 1.8-kg, 2.0-kg, 1.0-kg, 0.6-kg, 0.5-kg, 0.3-kg, 0.2-kg, 0.1-kg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,"
3,"Question: A 32 year old, 1.2 kg. (2.5 lbs) 6- (f. F. 1. F. 1. 2. F. 1. 2. 2. F. 1. 2. 3. F. 1. 2. 4. F. 1. 2. 5. F. 1. 2. 6. F. 1. 2. 7. F. 1. 2. 8. F. 1. 2. 9. F. 1. 2. 10. F. 1. 2. 11. F. 1. 2. 12. F. 1. 2. 13. F. 1. 2. 14. F. 1. 2. 15. F. 1. 2. 16. F. 1. 2. 17. F. 1. 2. 18. F. 1. 2. 19. F. 1. 2. 20. F. 1. 2."
4,"Question:
Let v = 0.02 - 0.1. Let t = 0.11 + v. Let l = 0.07 - t. What is l rounded to 2 dps?
Answer:
0.1<|end_of_text|>"
5,"Question: A 5.5 Y. O. in a 1.1 Y. O. has
A. 1.5 Y. O.
B. 2.5 Y. O.
C. 3.5 Y. O.
D. 4.5 Y. O.
Answer: D<|end_of_text|>"
6,"def set_undelbar_und_undelbar(undelbar, undelbar, delbar, undelbar, delbar, undelbar, delbar, undelbar, delbar, undelbar, delbar, undelbar, delbar, undelbar, delbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undelbar, undel"
7,"# 2. D. 2018
## 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D. 2018
### 2. D."
8,"Question: In a 1.2-1.8 m,        und,    e
A. 1.        M  und
B. 2.        M  und
C. 2. 1,    M  und
D. 2. 1,     M  und
E. 2. 1,     M   und
D. 2. 1,  M  und
A. 1. 2,  M  und
B. 2. 1,  M  und
C. 2. 1,  M  und
D. 2. 1,  M  und
E. 2. 1,  M  und
A. 1. 1,  M  und
B. 2. 1,  M  und
C. 2. 1,  M  und
D. 2. 1,  M  und
E. 2. 1,  M  und
A. 2. 1,  M "
9,"Question:
Let x = -0.1 - -0.1. Let p = 0.1 + x. Let l = 0.1 - 0.1. What is the nearest to 1 in p, l, 2?
Answer:
l<|end_of_text|>"
10,"Question:Create a C#- Programm, welch das in der ""F. Al.  <|end_of_text|>"
11,"Question: A 18, 1, 1. 1, 1, 1. 1, 1. 1, 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, 1. 1, "
12,"Question:
Let n = 0.5 + -0.4. Let f = 0.3 - n. Let l = -0.3 - f. What is the nearest to 0.2 in 0.1, l, 0.1?
Answer:
0.1<|end_of_text|>"
13,"def design_undisg, die in der L. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. "
14,Question: A 50 Y. O. Patient is in a 6. J. K. (e. 5. 1. 8. 2. 1. 0. 2. 0. 2. 0. 1. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0. 2. 0
15,"Question:
Let i = 0.01 - 0.31. Let m = -0.5 - i. Let r = 0.2 - m. Is 0.2 at least r?
Answer:
True<|end_of_text|>"
16,"Question:
Let j = 0.03 + 0.22. Let b = 0.2 + -0.4. Let p = b - j. What is p rounded to 1 dp?
Answer:
-0.1<|end_of_text|>"
17,"Question:
Let f = 0.2 - 0.1. Let h = 0.3 + 0.2. Let k = h + f. What is k rounded to 1 dp?
Answer:
-0.1<|end_of_text|>"
18,"Question:
Let g = 3.8 - 3.4. Let u = -2.8 + 2. Let h = 2.2 + u. What is the second smallest value in 2, g, h?
Answer:
h<|end_of_text|>"
19,Question: A 2.5-kg (e. 5.5-kg) Rindhalsch. In die 1. und 2. Tr. der 1. O. und 1. H. 2. und 3. H. 1. K. 1. H. 2. H. 1. K. 2. H. 2. H. 1. K. 2. H. 2. H. 2. H. 1. K. 2. H. 1. K. 2. H. 2. H. 1. K. 2. H. 2. H. 2. H. 2. H. 2. H. 1. K. 2. H. 1. K. 2. H. 2. H. 2. H. 2. H. 1. K. 2. H. 1. K. 2. H. 2. H. 2. H. 1. K. 2. H. 1. K. 2. H. 2. H. 2. H
20,Question: A 3.5 Cm. L. Car. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8. 3. 1. 8
21,"Question:
Let g = 0.1 + -0.3. Let j = 0.1 + 0. Let z = 0.1 + j. What is the second smallest value in 0.1, z, g?
Answer:
z<|end_of_text|>"
22,Question: In a 40. J. M. 1. 1. 4. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8. 8
