seed,generated_text
0,"Question: A 75 year old vạn B, G, T, H, D, N, S, M, L, T, M, B, V, T, B, V, D, N, T, C, D, T, C, H, S, T, D, V, T, G, T, V, B, V, T, T, D, V, G, T, V, B, V, T, D, V, T, C, T, D, V, T, D, V, T, S, M, T, V, B, V, T, D, V, T, C, D, T, C, T, D, V, T, S, M, T, V, B, V, T, D, V, T, C, D, T, C, T, D, V, T, S, M, T, V, B, V, T, D, V, T, C, D, T, C, T, D, V, T, S, M, T, V, B, V, T, D, V, T, C, D, T, C, T"
1,"Question:
Let d = 0.061 + -0.042. Let s = 0.039 + d. Let b = s - 0.0900004. What is b rounded to 7 decimal nê?
 bàn
 X
 G
 200
  V
  B
  D
  X
  H
  T
  B
  G
  V
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
  H
  T
  B
  D
  X
 "
2,"Question: The T4, T6, T8, T9, T10, T14, T16, T20, T24, T25, T27, T30, T34, T36, T37, T38, T40, T43, T44, T46, T48, T50, T52, T54, T56, T58, T60, T66, T68, T72, T74, T76, T84, T88, T90, T91, T93, T97, T98, T100, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T125, T"
3,"Question: A 75 year old V than B, T T B 100, M T 50, S T 70 v, G 15, N T 90, N X 90, T T 30, M X 30, B M 90, S S 100, S B 100, D B 100, C B 100, D T 100, T T 100, M T 100, N T 100, N X 100, T T 100, M X 100, B M 100, S S 100, S B 100, D B 100, C B 100, D T 100, T T 100, M T 100, N T 100, N X 100, T T 100, M X 100, B M 100, S S 100, S B 100, D B 100, C B 100, D T 100, T T 100, M T 100, N T 100, N X 100, T T 100, M X 100, B M 100, S S 100, S B 100, D B 100, C B 100"
4,"Question:
Let v = 11.4 - 10. Let d = v + 0.5000001. What is d rounded to 6 decimal places?
Answer:
0.000001<|end_of_text|>"
5,"Question: A 24–tá Nguyên – V – T (Sơn Dương, Tphô B, C) là 1 ca số đông nhất về trường Hô C M, T, V, T, B, C, V, S, M, T, S, G, V, V, V, S, T, V, B, T, S, T, D, V, B, V, T, S, C, V, T, S, V, T, S, G, V, S, T, V, V, V, S, T, T, V, B, V, T, S, T, V, V, V, S, T, S, T, D, V, B, V, T, S, T, V, B, V, T, S, T, V, B, V, T, S, T, V, V, V, S, T, S, V, T, S, G, V, S, T, V, B, V, T, S, T, V, B, V, T, S, T, V, B, V, T, S, T, V, B"
6,def fix_m_d_n_d_b_t_m_t_b_t_b_b_d_d_d_t_t_d_n_d_d_b_d_t_c_t_b_t_b_d_d_b_d_d_t_b_t_b_d_t_b_d_t_b_d_t_b_d_t_b_d_t_b_d_t b_d_t_b_d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b d t b
7,"# 2-3-5-6-8
import time
import core
import chinh
import chon
import chong
import chuy
import chx
import ch x
import ch ti
import ch vi
import ch v
import ch vi n
import ch v s
import ch vi s
import ch vi s ch
import ch vi s ch x
import ch vi s ch x 2
import ch vi s ch x 3
import ch vi s ch x 5
import ch vi s ch x 6
import ch vi s ch x 8
import ch vi s ch x 10
import ch vi s ch x 13
import ch vi s ch x 14
import ch vi s ch x 15
import ch vi s ch x 20
import ch vi s ch x 22
import ch vi s ch x 24
import ch vi s ch x 27
import ch vi s ch x 29
import ch vi s ch x 30
import ch vi s ch x 32
import ch vi s ch x 35
import ch vi s ch x 37
import ch vi s ch x 40
import ch vi"
8,"Question: A 25 year old G1, K 1, D 4, T 5, B 6, T 8 T B M S (T T T T B, B B T T T X, T T T T T K, T T T T T B N, T T T T T T M, T T T T T B B, T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T T"
9,"Question:
Let x = -0.1 + 0.1. Let v = 0.7 - x. Let l = v - 0.6. Which is the nearest to l?  (a) 5  (b) 1  (c) 0.5
Answer:
b<|end_of_text|>"
10,"Question: DMT 5, TNN T, S, S T, T T, V S, T T S, V T, T T T, V T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T, V T T T"
